id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
28440,1,14.4,1,1.0,1696.0,2012.0,Full-time,4.0,Student (Specialist),Русский,1,2,Ulyanovsk,2020-05-06 13:56:36,university,УлГТУ,False,False,1
83847,1,10.10,1,1.0,379.0,2021.0,Full-time,0.0,Student (Master's),Русский;日本語;English;Lingua Latina;Français,7,2,Saint Petersburg,2020-05-03 21:17:26,university,СПбГУ,False,False,1
20948,1,14.3.1980,1,1.0,1601.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский;English,0,0,Saint Petersburg,2020-04-16 00:46:08,work,Школа Таргетологов Веры Полушкиной,2010,False,1
18607,2,20.10.1989,0,1.0,158.0,1951.0,Full-time,0.0,PhD,False,False,False,Shepetovka,2020-06-29 18:14:06,university,not stated,False,False,0
60382,2,12.2,1,1.0,158.0,2010.0,Part-time,4.0,Candidate of Sciences,Русский,1,2,Ufa,2020-07-29 02:44:28,work,"ООО СПК ""Юпитер""",2009,False,0
13098,1,25.5.1994,1,1.0,458.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,6,5,Novokuybyshevsk,2020-07-30 06:52:14,university,СамГТУ,False,False,0
10137,2,10.4.1993,1,1.0,13120.0,2015.0,Full-time,1.0,Student (Specialist),Русский;English,1,2,Saint Petersburg,2020-12-31 01:02:27,university,СЗИУ РАНХиГС (бывш. СЗАГС),False,False,0
64624,2,26.3.1990,0,1.0,0.0,2015.0,Full-time,0.0,Student (Master's),Русский;English;Deutsch,1,6,Sochi,2020-03-02 23:17:15,university,СПбГУ,False,False,0
40461,1,18.2.1987,0,1.0,669.0,2009.0,Full-time,0.0,Student (Specialist),Русский,0,0,Moscow,2020-06-13 10:11:32,work,Базис,2011,2018,1
58540,2,,1,1.0,191.0,2015.0,Distance Learning,1.0,Student (Specialist),Русский,2,5,Moscow,2020-09-26 15:57:23,work,Яндекс,2019,False,0
51032,1,12.12,0,1.0,979.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),Русский,6,2,Odessa,2020-07-02 17:50:16,work,Для всей семьи,2015,False,1
97566,2,10.11.1987,0,1.0,39.0,2009.0,Full-time,1.0,Alumnus (Specialist),False,False,False,Mariupol,2020-06-20 20:08:57,university,ПГТУ (бывш. ЖМИ),False,False,0
41775,1,12.12,1,1.0,125.0,2008.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,1,6,Yekaterinburg,2020-04-24 05:27:39,university,ЧелГУ,False,False,1
78086,2,11.11.1984,0,1.0,107.0,2007.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Dnipropetrovsk (Dnipro),2020-06-08 13:01:29,work,Стоматологический центр Vitadent,2007,2009,0
77157,1,24.1,0,1.0,2531.0,0.0,Full-time,0.0,Student (Specialist),Español,0,0,,2020-05-29 00:03:39,work,Messonghi beach holiday resort,False,False,1
97396,1,,0,1.0,226.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Irkutsk,2020-02-12 19:06:07,university,ИГУ,False,False,1
95818,1,,1,1.0,2237.0,2008.0,Full-time,1.0,Alumnus (Specialist),English;Deutsch,6,5,Moscow,2020-04-03 15:43:58,university,СурГУ,False,False,1
63422,1,26.8,0,0.0,630.0,2014.0,Full-time,0.0,Student (Master's),Українська,0,0,,2020-09-23 22:29:41,university,КНУ им. Т. Шевченко,False,False,1
71705,1,14.5,0,1.0,771.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Български;Deutsch;Українська,False,False,Odessa,2020-05-02 16:42:44,work,Общеобразовательная школа №2п.г.т.Петровка,False,False,1
11689,1,11.12,1,1.0,502.0,1999.0,Distance Learning,0.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-06-13 18:59:39,work,МПГУ,False,False,1
78899,2,18.12.1989,0,1.0,235.0,2012.0,Full-time,1.0,Alumnus (Specialist),False,0,0,Kyiv,2020-08-13 16:32:52,university,ВНУ им. Даля (бывш. ЛМСИ),False,False,0
68126,1,17.5.1994,0,1.0,2624.0,2015.0,Full-time,1.0,Student (Bachelor's),Русский,0,0,Moscow,2020-06-27 21:03:15,university,ЧГУ им. И. Н. Ульянова,False,False,1
84963,2,11.1.1988,1,1.0,171.0,2011.0,Full-time,1.0,Alumnus (Specialist),Русский;English,5,6,Saint Petersburg,2020-03-05 21:27:48,university,БГУИР (бывш. МРТИ),False,False,1
54485,2,12.11.1990,0,1.0,127.0,0.0,Full-time,4.0,Student (Specialist),Русский,1,2,Tula,2020-04-25 20:25:03,work,"МКУ ""ЦОДСО г. Тулы""",2011,False,0
17655,2,27.8,1,1.0,145.0,2010.0,Full-time,6.0,Student (Specialist),Русский,6,6,Smolensk,2020-07-18 23:23:08,university,СФ РУК,2009,2010,0
38077,1,28.5.1983,0,1.0,755.0,2006.0,Full-time,4.0,Alumnus (Master's),Русский;Deutsch,0,2,Kursk,2020-03-21 11:46:36,work,Сырная мастерская Назаров сыр,2006,False,1
28870,1,19.9.1989,0,1.0,173.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Minsk,2020-03-12 07:03:36,university,БГУ,False,False,1
43284,2,26.7.1985,1,1.0,131.0,2011.0,Full-time,4.0,Student (Master's),Русский,1,2,,2020-03-04 12:20:46,work,"ГБУЗ ""НОКОД"" Стационар №3.",2012,2016,0
6729,1,9.11,0,1.0,118.0,2013.0,Distance Learning,0.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-05-25 04:15:29,university,МИБД,False,False,1
57434,2,29.3,0,1.0,2077.0,0.0,Full-time,1.0,Alumnus (Specialist),Русский;English,0,2,Yalta,2020-06-17 09:17:05,university,УлГУ,False,False,1
76889,2,22.7.1990,1,1.0,50.0,2013.0,Distance Learning,2.0,Undergraduate applicant,Русский,6,6,Vsevolozhsk,2020-08-21 14:06:22,work,Hanil Rus,2010,False,0
81540,2,25.5,0,1.0,193.0,2018.0,Distance Learning,4.0,Student (Bachelor's),Русский,7,6,Khimki,2020-06-20 22:09:17,university,МГИК (бывш. МГУКИ),False,False,0
30662,1,16.12.1990,0,1.0,25.0,2020.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,6,1,Korolyov,2020-07-20 21:08:14,university,ИЖЛТ,False,False,1
50160,2,28.12,1,1.0,925.0,2018.0,Distance Learning,6.0,Alumnus (Bachelor's),Русский;English,6,6,,2020-12-23 11:19:50,university,АФ ЧГУ им. Ульянова,False,False,1
44622,2,20.3.1994,1,1.0,102.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,False,False,Elabuga,2020-06-04 10:24:25,university,МГУПИ,False,False,0
57755,1,23.9,0,1.0,104.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,0,0,Moscow,2020-05-02 01:44:51,university,РГГУ,False,False,1
6801,1,12.2,0,1.0,31.0,2007.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Orenburg,2020-08-05 17:43:48,university,ОрГМУ,False,False,1
1737,1,10.7,1,1.0,399.0,2011.0,Full-time,1.0,Alumnus (Specialist),False,0,2,Moscow,2020-07-23 21:52:23,university,МГМСУ им. А. И. Евдокимова (бывш. ММСИ им. Н. А. Семашко),False,False,1
38039,2,,1,1.0,265.0,2013.0,Full-time,4.0,Student (Specialist),Русский;Тоҷикӣ;Кыргыз тили;English,6,2,Samara,2020-09-14 03:09:48,work,Ведущий | Самара | Фируз Сафаров,2013,False,1
53137,2,28.8.1984,0,1.0,43.0,2007.0,Full-time,4.0,Alumnus (Specialist),False,0,0,Samara,2020-03-13 10:42:10,university,СГАУ им. Королева,False,False,1
2800,2,3.11,0,1.0,93.0,2016.0,Full-time,4.0,Student (Bachelor's),Русский;English,1,6,Orekhovo-Zuevo,2020-12-06 21:46:50,university,ГГТУ (бывш. МГОГИ),2016,2016,0
86664,1,17.1.1986,0,1.0,625.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Naberezhnye Chelny,2020-12-26 17:59:49,work,"детский сад №25 ""СКАЗКА""",2009,2007,1
86821,1,14.2.1995,1,1.0,2534.0,0.0,Full-time,4.0,Student (Bachelor's),Русский;English;Кыргыз тили;Հայերեն,6,6,Gyumri,2020-12-15 17:38:19,university,"ТОГУ (бывш. ХПИ, ХГТУ)",False,False,1
5229,2,23.5,0,1.0,301.0,1997.0,Full-time,1.0,Candidate of Sciences,Русский,4,1,Podolsk,2020-09-22 16:17:55,work,Iotmedecohome. Экотехнопарк КФХ Шевцов Сергей А.,1997,False,0
59263,2,18.11,1,1.0,343.0,2008.0,Full-time,1.0,Alumnus (Specialist),Русский,0,0,Novorossiysk,2020-06-27 15:06:35,university,"ГМУ им. адмирала Ушакова (бывш. МГА, НВИМУ)",False,False,0
46474,1,9.1.1988,0,1.0,322.0,0.0,Full-time,4.0,Student (Specialist),False,False,False,Voronezh,2020-10-26 08:32:02,university,ВГУ,False,False,1
15078,1,22.6.1983,1,1.0,528.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Français,0,0,Saint Petersburg,2020-01-11 08:33:47,university,СПбГИК (бывш. СПбГУКИ),2007,2018,1
95835,2,12.7,1,1.0,726.0,2013.0,Full-time,1.0,Alumnus (Specialist),Русский,6,1,Moscow,2020-09-14 15:32:41,university,МАИ,False,False,0
58947,1,21.9.1986,0,1.0,111.0,2008.0,Full-time,1.0,Alumnus (Specialist),Русский,False,False,Yekaterinburg,2020-07-31 13:28:01,university,УИУ РАНХиГС при Президенте РФ (бывш. УрАГС),False,False,1
60848,2,7.11.1984,0,1.0,38.0,0.0,Distance Learning,8.0,Student (Master's),Русский,6,1,Moscow,2020-03-30 11:06:29,university,АГТУ,2007,2009,0
44607,1,4.12,0,1.0,509.0,0.0,Distance Learning,0.0,Student (Specialist),False,0,0,Izhevsk,2020-01-25 02:56:17,university,ИжГТУ им. М. Т. Калашникова (бывш. ИМИ),False,False,1
35268,2,1.8,1,1.0,259.0,2022.0,Full-time,1.0,Student (Specialist),False,7,2,Nizhny Novgorod,2020-11-24 06:58:27,university,ННГК им. М. И. Глинки,False,False,1
84552,1,5.11,0,1.0,346.0,2008.0,Distance Learning,0.0,Alumnus (Specialist),Русский,0,0,Sochi,2020-12-21 21:52:43,university,ТНУ им. В. И. Вернадского,False,False,1
6906,2,24.9.1997,1,1.0,456.0,2020.0,Full-time,2.0,Student (Bachelor's),Русский,0,0,Yekaterinburg,2020-11-29 03:54:23,university,УГМУ (бывш. УГМА),False,False,0
48392,2,2.7.1986,0,1.0,104.0,0.0,,4.0,Candidate of Sciences,Русский,0,0,Moscow,2020-02-05 09:36:23,,,False,False,0
34773,2,23.11.1964,1,1.0,49.0,1987.0,Full-time,4.0,Alumnus (Specialist),False,0,0,Ryazan,2020-05-21 10:35:17,work,школа № 63,False,False,0
99522,1,25.5,1,1.0,180.0,2014.0,Full-time,4.0,Student (Bachelor's),Русский;English;Italiano,0,0,Minsk,2020-10-17 07:43:24,university,МГЛУ (бывш. МГПИИЯ),False,False,1
95195,2,7.1,1,1.0,222.0,2012.0,Full-time,0.0,Student (Specialist),Русский,0,0,Moscow,2020-12-24 20:41:20,work,BDO,False,False,0
37707,2,22.5.1988,0,1.0,34.0,2013.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский;English;Українська,3,2,Kharkiv,2020-01-22 00:50:20,university,НАУ им. Н. Е. Жуковского «ХАИ»,False,False,0
35489,2,31.10.1977,0,1.0,274.0,1999.0,Full-time,4.0,Alumnus (Specialist),Русский,6,2,Moscow,2020-05-07 17:18:20,work,Академия киберсоциализации #HomoCyberus,2003,False,0
34523,1,7.6,0,1.0,214.0,2014.0,Full-time,0.0,Student (Bachelor's),English;Русский;Français,1,2,Moscow,2020-06-04 06:11:46,university,МГИМО МИД России,False,False,1
96275,2,6.9,0,1.0,156.0,2001.0,Full-time,4.0,Alumnus (Specialist),False,1,2,Rostov-on-Don,2020-04-19 02:48:47,university,"МГУТУ им. К. Г. Разумовского (ПКУ) (бывш. МГТА, ВЗИПП)",False,False,1
45141,2,2.2.1980,0,1.0,116.0,2002.0,Full-time,2.0,Alumnus (Bachelor's),Русский,False,False,Kaliningrad,2020-10-04 14:10:25,work,Калининградская Областная Клиническая Больница,2009,False,0
87082,1,13.10.1989,1,1.0,262.0,2010.0,Full-time,4.0,Alumnus (Bachelor's),Русский,0,0,Krasnoyarsk,2020-07-24 14:22:45,university,СФУ,False,False,1
74600,1,9.6.1988,0,1.0,4931.0,2010.0,Full-time,4.0,Student (Specialist),Русский,False,False,Kazan,2020-04-09 16:59:57,university,ТГГПУ (бывш. КГПУ),False,False,1
43649,1,,0,1.0,16.0,2001.0,Full-time,0.0,Alumnus (Master's),False,False,False,Odessa,2020-11-08 23:31:01,university,"ОНЭУ (бывш. ОГЭУ, ОИНХ)",False,False,1
91025,2,10.5.1986,0,1.0,361.0,2008.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,0,6,Kryvyi Rih,2020-01-17 13:27:30,work,"Сервис по ремонту компьютеров, ноутбуков, монито",False,False,0
89896,2,13.9.1986,1,1.0,150.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Saint Petersburg,2020-03-21 01:28:14,university,БИЭПП,False,False,0
26656,2,13.12.1986,0,1.0,127.0,2008.0,Full-time,4.0,Student (Specialist),False,False,False,Rostov-on-Don,2020-10-26 14:16:46,university,СамГТУ,False,False,0
53413,2,19.3.1989,0,1.0,191.0,2014.0,Distance Learning,4.0,Undergraduate applicant,Русский,1,2,Lyubertsy,2020-07-15 11:42:24,university,Международный юридический институт,False,False,0
43700,1,1.4.1990,0,1.0,121.0,2013.0,Full-time,4.0,Student (Specialist),Русский,False,False,Saint Petersburg,2020-06-08 21:45:19,university,"НИУД (НОУ «НеваЭксперт», бывш. ЕИЭ)",False,False,1
61026,2,28.2.1984,1,1.0,196.0,2007.0,Distance Learning,0.0,Alumnus (Specialist),Русский,0,0,Simferopol,2020-10-31 18:58:04,work,"ГУП РК ""Крымтеплокоммунэнерго""",2007,False,0
37734,2,11.9,0,1.0,128.0,2013.0,Full-time,0.0,Student (Master's),Русский,0,0,Rostov-on-Don,2020-07-18 10:27:10,university,ЮФУ (бывш. РГУ),False,False,0
48316,1,16.11,0,1.0,1428.0,2017.0,Full-time,0.0,Student (Bachelor's),Русский;English;汉语,6,1,Berdsk,2020-12-01 18:09:37,work,"Сборная КВН НГУ-МИСиС ""Я обиделась""",False,False,1
43967,2,19.11.1988,0,1.0,172.0,2010.0,Full-time,0.0,Student (Specialist),False,0,0,Samara,2020-06-16 17:22:13,university,СИБиУ,False,False,1
31487,2,28.11.1975,0,1.0,257.0,1998.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Ufa,2020-02-10 02:16:32,university,УГАТУ,False,False,0
65371,1,15.2,1,1.0,168.0,2019.0,,0.0,Student (Bachelor's),Русский,0,0,Saint Petersburg,2020-12-15 05:39:43,university,ВЕИП,False,False,1
22381,1,17.7,0,1.0,331.0,1994.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Nizhny Novgorod,2020-04-28 13:45:11,work,Центр внешкольной работы им. С.А. Криворотовой,1997,2021,1
43900,2,1.5,0,1.0,71.0,0.0,Full-time,7.0,Undergraduate applicant,Русский,False,False,Khasavyurt,2020-10-15 02:49:07,university,СГА (ХФ),False,False,0
82667,2,,0,1.0,614.0,2013.0,Distance Learning,1.0,Alumnus (Specialist),Русский,6,2,Saint Petersburg,2020-12-22 16:29:20,university,СПбИГК ВКА им. А. Ф. Можайского,False,False,0
6797,2,5.5,1,1.0,313.0,2014.0,Distance Learning,0.0,Student (Specialist),Русский,4,5,Kaliningrad,2020-09-30 20:34:47,work,Xtc_fm,1995,False,0
47873,1,31.7,1,1.0,167.0,0.0,Full-time,0.0,Alumnus (Specialist),False,0,0,Novosibirsk,2020-08-06 15:10:32,university,АлтГТУ им. Ползунова,False,False,1
11143,2,1.8,0,1.0,134.0,2010.0,Distance Learning,5.0,Student (Specialist),Русский,6,6,Belgorod,2020-11-02 23:59:07,university,БИЭИ,False,False,0
94904,1,1.12,1,1.0,308.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,False,5,,2020-03-16 03:06:13,university,НИУ ВШЭ (ГУ-ВШЭ),False,False,1
10706,1,13.6.1997,1,1.0,575.0,2020.0,,0.0,Alumnus (Master's),Русский;English;Français,0,6,Moscow,2020-10-26 22:10:09,university,УлГУ,2017,False,1
25968,2,9.4.1990,1,1.0,581.0,2014.0,Part-time,2.0,Student (Specialist),Русский;English,1,2,Orenburg,2020-09-11 21:22:41,work,English in 18 days от Дмитрия Пустовитова,2019,False,1
52984,2,8.10.1988,1,1.0,8.0,2010.0,Full-time,0.0,Student (Bachelor's),False,6,2,Odessa,2020-11-12 22:30:55,university,"НУ ОМА (бывш. ОНМА, ОВИМУ)",False,False,0
63771,1,29.3.1992,1,1.0,276.0,2014.0,Full-time,6.0,Student (Specialist),Русский,1,2,Izhevsk,2020-11-17 05:53:17,university,УдГУ,False,False,1
9840,2,9.5.1981,1,1.0,136.0,1941.0,Part-time,4.0,PhD,Русский;Eesti;Shqip;Lâhū-khɔ̂,5,6,Saint Petersburg,2020-03-13 11:31:51,university,Институт культурных программ,False,False,0
65547,1,19.7.1990,0,1.0,636.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Kaliningrad,2020-04-10 02:20:31,university,"БФУ им. Канта (бывш. РГУ им. Канта, КГУ)",False,False,1
39816,1,24.6.1990,0,1.0,92.0,2012.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Moscow,2020-11-06 23:25:07,university,РГСУ,False,False,1
255,1,15.2.1994,1,1.0,926.0,0.0,,0.0,Alumnus (Bachelor's),False,1,2,Moscow,2020-08-08 16:39:40,work,Молодая Гвардия 🇷🇺 Москва ЦАО,False,False,1
9657,2,26.4,0,1.0,203.0,2005.0,Distance Learning,3.0,Alumnus (Specialist),Русский,0,0,Murmansk,2020-11-23 21:41:20,university,НовГУ,False,False,1
97721,2,,0,1.0,160.0,2017.0,Full-time,1.0,Student (Specialist),Русский,0,0,Moscow,2020-11-08 14:10:59,university,МГТУ им. Н. Э. Баумана,False,False,0
68459,2,6.8.1993,0,1.0,318.0,2015.0,Full-time,4.0,Student (Bachelor's),Русский,0,0,Saint Petersburg,2020-05-02 18:12:15,work,ВКонтакте,2014,False,0
38062,1,,1,1.0,424.0,0.0,Full-time,0.0,Candidate of Sciences,Русский;English;Ελληνικά;Deutsch;Українська,0,0,Smolensk,2020-02-08 18:17:26,work,BRITISH STUDIO | Английский язык | Онлайн,False,2015,1
75509,1,12.6,0,1.0,129.0,1996.0,Full-time,0.0,Alumnus (Specialist),Русский,1,0,Moscow,2020-05-04 13:14:48,work,Московская специализированная фабрика шелкотрафаретной печати №1,2018,False,1
27855,1,13.2,0,1.0,83.0,2009.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,0,2,Petrozavodsk,2020-06-12 20:59:34,work,"МУ ""ЦБС""",1989,False,1
44157,2,8.8.1989,0,1.0,456.0,2012.0,Full-time,1.0,Alumnus (Specialist),Русский;English,1,2,Kazan,2020-10-10 08:06:48,university,ТГГПУ (бывш. КГПУ),2011,2015,0
26619,1,23.5,0,1.0,340.0,0.0,Full-time,1.0,Student (Specialist),Русский;English,0,0,Penza,2020-03-09 11:32:27,university,ПИ им. Белинского ПГУ (бывш. ПГПУ),False,False,1
46168,2,29.10.1989,1,1.0,372.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский;English,6,1,,2020-08-20 00:22:30,work,РНПЦ онкологии и медицинской радиологии им. Н.Н. Александрова,2015,False,0
51046,2,26.2,1,1.0,60.0,0.0,Full-time,0.0,Student (Specialist),Русский,False,False,Sukhoy Log,2020-02-17 13:21:36,university,УГГУ (бывш. УГГГА),False,False,0
27975,2,31.7,0,1.0,94.0,2014.0,Full-time,0.0,Alumnus (Master's),Русский,4,1,Zhukovsky,2020-09-27 12:48:28,,,False,False,1
7410,1,26.10.1990,0,1.0,274.0,2013.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Kazan,2020-12-14 14:15:48,university,РГУП (КФ) (бывш. РАП),False,False,1
66930,2,18.4,1,1.0,1019.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English;Español,0,0,Moscow,2020-05-25 01:29:08,university,РАНХиГС при Президенте РФ (бывш. АНХ при Правительстве РФ),False,False,0
96967,2,25.9,1,1.0,2385.0,2011.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-05-05 00:09:29,work,"""Загадочный Движ"". Больше чем КВИЗ",False,False,1
32054,1,25.6.1979,0,1.0,182.0,2001.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Dnipropetrovsk (Dnipro),2020-09-03 04:48:20,work,Частное предпариятие,False,False,1
92722,2,3.10.1987,0,1.0,242.0,2010.0,Full-time,0.0,Student (Specialist),Русский,False,False,Belgorod,2020-10-03 05:37:53,university,НИУ БелГУ,False,False,1
34847,2,3.1,1,1.0,242.0,0.0,Full-time,0.0,Student (Specialist),False,0,0,Moscow,2020-06-11 23:14:48,university,МГТУ им. Н. Э. Баумана,False,False,0
33869,2,10.9.1993,1,1.0,333.0,2015.0,Full-time,4.0,Alumnus (Bachelor's),Русский,0,0,,2020-10-16 10:00:29,university,МЭСИ,False,False,0
41998,1,5.10,0,1.0,670.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,6,2,Moscow,2020-01-11 11:36:24,work,Essentia dance,False,False,1
50422,2,27.6.1989,0,1.0,1677.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский;English,6,1,Yalta,2020-06-10 10:35:50,work,Иван Чепурнов Прокачает,2009,False,1
26270,2,,0,1.0,40.0,2016.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,False,False,Stary Oskol,2020-01-04 09:31:34,university,СТИ НИТУ МИСиС,False,False,1
10340,1,11.2.1995,0,1.0,3200.0,0.0,,0.0,Student (Bachelor's),False,False,False,Kyiv,2020-05-20 05:08:05,work,#suchak_photography | Фотограф Киев,False,False,1
19612,2,10.10.1992,1,1.0,427.0,0.0,Full-time,0.0,Student (Specialist),Русский,0,0,Saratov,2020-02-16 07:50:11,work,"Саратовский Новый Драматический Театр ""Версия""",2016,False,1
27933,2,26.6.1990,0,1.0,808.0,2014.0,Distance Learning,6.0,Alumnus (Specialist),Русский,1,6,Saint Petersburg,2020-01-26 23:08:14,work,"ООО ""Холдинг Гефест""",2014,False,0
5502,2,25.7,1,1.0,13.0,2010.0,Full-time,1.0,Alumnus (Bachelor's),Қазақша;Русский;English,6,2,Nur-Sultan/Astana,2020-03-10 19:10:22,university,"ЕНУ им. Л. Н. Гумилева (бывш. ЦИСИ, ЦГПИ)",False,False,0
21371,1,2.8.1990,0,1.0,964.0,2012.0,Full-time,4.0,Student (Specialist),Русский;Українська;English,False,False,Sevastopol,2020-07-20 23:31:39,work,Crimean.Туристическая Одежда и Обувь.Подпишись!,False,False,1
66999,2,5.3,1,1.0,185.0,2012.0,Full-time,0.0,Student (Specialist),Русский,0,0,Zelenodolsk,2020-10-05 05:50:47,university,ТГГПУ (бывш. КГПУ),False,False,0
54954,1,,0,1.0,411.0,2008.0,Distance Learning,4.0,Alumnus (Specialist),Русский,False,False,Bugulma,2020-01-29 09:02:23,university,"БФ КНИТУ (бывш. КГТУ, КХТИ)",False,False,1
46794,1,3.6.1986,0,1.0,5603.0,2009.0,Full-time,2.0,Alumnus (Specialist),False,6,6,Samara,2020-02-04 14:40:57,work,Графический дизайн Самара,False,False,1
1458,2,19.8,0,1.0,108.0,2012.0,Distance Learning,0.0,Alumnus (Master's),False,3,2,Moscow,2020-04-24 13:27:06,university,МФПИ,False,False,1
61966,1,30.4,0,1.0,169.0,2019.0,Full-time,0.0,Student (Bachelor's),English;Deutsch,False,False,Samara,2020-07-28 14:25:25,university,СамГУ,False,False,1
93943,2,18.8.1988,1,0.0,18.0,2019.0,Full-time,1.0,Alumnus (Bachelor's),Русский,False,False,Saint Petersburg,2020-07-21 05:07:32,work,Банк ВТБ,2016,False,0
29344,2,23.7.1986,0,1.0,18.0,2009.0,Full-time,1.0,Alumnus (Specialist),False,False,False,Kalarashovka,2020-05-12 20:57:08,university,ВНТУ,False,False,0
22938,2,21.6.1989,1,1.0,201.0,2011.0,Full-time,0.0,Alumnus (Master's),Русский;English,6,6,Chita,2020-05-26 14:42:54,work,Быстринский ГОК,2011,False,0
84765,2,19.3.1992,0,1.0,219.0,2015.0,Full-time,1.0,Alumnus (Specialist),Русский,0,2,Nizhny Novgorod,2020-11-14 14:25:52,university,НГТУ им. Р. Е. Алексеева,False,False,0
75287,2,5.5.1988,1,1.0,328.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Omsk,2020-04-27 18:44:33,university,ОмГУ им. Достоевского,False,False,0
84152,1,21.12.1991,1,1.0,110.0,2010.0,Full-time,1.0,Student (Bachelor's),Русский;English,6,6,Saint Petersburg,2020-02-11 16:26:21,university,СПбГУ,False,False,1
38254,1,21.9.1991,1,1.0,292.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English,6,0,Saint Petersburg,2020-07-10 06:06:51,university,СПбГИКиТ (бывш. СПбГУКиТ),False,False,1
94772,1,25.7.1981,0,1.0,241.0,2006.0,Distance Learning,0.0,Alumnus (Specialist),Русский,6,2,Simferopol,2020-07-30 14:12:01,university,СЭГИ,False,False,1
86785,1,,1,1.0,122.0,2007.0,Full-time,5.0,Alumnus (Bachelor's),Русский,False,False,Moscow,2020-12-06 15:26:45,university,РУДН,False,False,1
59010,1,12.5.1988,0,1.0,406.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),Русский,1,2,Moscow,2020-01-19 23:12:27,university,МФЮА,2006,2013,0
57425,1,10.5,0,1.0,514.0,2007.0,Full-time,2.0,Alumnus (Specialist),Русский,0,0,Kazan,2020-05-14 22:30:22,work,Казанский торгово-экономический техникум,2017,False,1
91540,1,10.9,1,1.0,1263.0,2013.0,Full-time,1.0,Alumnus (Specialist),False,0,0,Krasnoyarsk,2020-12-13 17:28:36,,,False,False,1
76721,1,,1,1.0,45.0,2009.0,Full-time,0.0,Student (Specialist),Русский,6,2,Kursk,2020-01-02 10:50:32,university,КГУ,False,False,1
31421,1,,1,1.0,185.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,0,1,Arkhangelsk,2020-03-08 00:20:15,university,САФУ им. М. В. Ломоносова,False,False,1
87836,2,13.9.1990,0,1.0,638.0,2015.0,Distance Learning,0.0,PhD,Русский,6,6,Yekaterinburg,2020-05-22 05:56:14,work,"""ДЮЖИНА""",2008,False,0
83716,1,28.1.1990,0,1.0,1327.0,2013.0,Distance Learning,1.0,Student (Specialist),Русский,1,2,Sevastopol,2020-06-10 19:20:08,university,МСУ,False,False,1
11954,1,28.3.1994,0,1.0,23.0,2017.0,,0.0,Alumnus (Bachelor's),Русский;English,1,2,Moscow,2020-04-04 22:57:46,university,МГУП им. И. Федорова (бывш. МПИ),False,False,1
9741,2,26.5.1991,0,1.0,226.0,2016.0,Distance Learning,4.0,Student (Specialist),Русский,0,0,Moscow,2020-06-01 15:43:22,university,МГУП им. И. Федорова (бывш. МПИ),False,False,0
4045,1,10.3,0,1.0,503.0,2012.0,Distance Learning,0.0,Student (Specialist),Русский,0,0,Novocherkassk,2020-06-02 17:52:58,university,НИМИ ДонГАУ (бывш. НГМА),2007,2006,1
35359,2,7.2.1977,1,1.0,6.0,2000.0,Full-time,2.0,Alumnus (Bachelor's),Русский,6,False,Kokshetau,2020-10-14 15:02:29,work,"СПИТС ОПИТС ЦРО ДИТ филиал АО ""Казахтелеком""",2000,False,0
